subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,The largest European glacier is VatnajÃ¶kull on Iceland,89,not false positive,,,,,,2024-12-19 19:37:49,95989
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,3582,2024-12-19 19:37:44,95988
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 60% to auto safety and 40% to highway safety status quo: 50/50,,,,,21545,2024-12-19 19:37:34,95987
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,70,not false positive,,,,,,2024-12-19 19:37:26,95986
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,Dough is boiled in the process of making croissants,90,not false positive,,,,,,2024-12-19 19:37:21,95985
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,90,not false positive,,,,,,2024-12-19 19:37:16,95984
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,57065,2024-12-19 19:37:12,95983
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Volleyball was originally called mintonette,89,not false positive,,,,,,2024-12-19 19:37:11,95982
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.85,1,,,,,35818,2024-12-19 19:37:08,95981
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,16,false positive,,,,,,2024-12-19 19:37:05,95980
67276ea4e89404cc3ccdc824,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,157564,2024-12-19 19:37:02,95979
66c3d098ba154cc6b959cd6d,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 60% to auto safety and 40% to highway safety status quo: 50/50,,,,,21296,2024-12-19 19:37:01,95978
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,12,false positive,,,,,,2024-12-19 19:36:56,95977
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,simulation,missed,,72,,,,,,94349,2024-12-19 19:36:50,95976
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Taboga Island is in Panama,86,not false positive,,,,,,2024-12-19 19:36:46,95975
6760b3ba799791bde55247b4,,v5_pilot2,,attention check 3,,,"2,1,2,1,5",Incorrect,,,,,97690,2024-12-19 19:36:45,95974
66c3d098ba154cc6b959cd6d,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,49142,2024-12-19 19:36:40,95973
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Lake Baikal is the world's largest freshwater lake by volume,90,not false positive,,,,,,2024-12-19 19:36:39,95972
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,16,false positive,,,,,,2024-12-19 19:36:37,95971
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,Bike riding is the first event in a triathlon,90,not false positive,,,,,,2024-12-19 19:36:36,95970
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,90,not false positive,,,,,,2024-12-19 19:36:35,95969
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,70,not false positive,,,,,,2024-12-19 19:36:34,95968
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The grape plant is a large herb,90,not false positive,,,,,,2024-12-19 19:36:31,95967
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,The otter belongs to the squirrel family,20,not false positive,,,,,,2024-12-19 19:36:30,95966
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,87,not false positive,,,,,,2024-12-19 19:36:29,95964
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Cabbages are in the mustard family,69,not false positive,,,,,,2024-12-19 19:36:29,95965
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,60,not false positive,,,,,,2024-12-19 19:36:26,95963
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,59637,2024-12-19 19:36:25,95961
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,70,not false positive,,,,,,2024-12-19 19:36:25,95962
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Volleyball was originally called mintonette,90,not false positive,,,,,,2024-12-19 19:36:23,95960
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Domesticated goats are descended from the pasang,90,not false positive,,,,,,2024-12-19 19:36:20,95959
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,19,false positive,,,,,,2024-12-19 19:36:19,95958
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,28,false positive,,,,,,2024-12-19 19:36:17,95957
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,Giraffes have terrible eyesight,40,false positive,,,,,,2024-12-19 19:36:16,95956
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,87,not false positive,,,,,,2024-12-19 19:36:15,95955
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,Giraffes have terrible eyesight,70,not false positive,,,,,,2024-12-19 19:36:14,95954
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,60,not false positive,,,,,,2024-12-19 19:36:11,95953
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,23780,2024-12-19 19:36:09,95952
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,33,not false positive,,,,,,2024-12-19 19:36:07,95951
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,9475,2024-12-19 19:36:06,95949
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Female turkeys generally weigh half as much as males,90,not false positive,,,,,,2024-12-19 19:36:06,95950
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,13,not false positive,,,,,,2024-12-19 19:36:04,95948
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",60,not false positive,,,,,,2024-12-19 19:35:59,95947
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,20,"20,20,50,10",,,,,26920,2024-12-19 19:35:52,95946
66c3d098ba154cc6b959cd6d,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.73,0.35,,,,,8688,2024-12-19 19:35:45,95945
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Snakes lack moveable eyelids,84,not false positive,,,,,,2024-12-19 19:35:35,95944
67593335dee749db683beb3c,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,38915,2024-12-19 19:35:31,95943
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,87,not false positive,,,,,,2024-12-19 19:35:28,95942
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,44796,2024-12-19 19:35:25,95940
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,101654,2024-12-19 19:35:25,95941
66c3d098ba154cc6b959cd6d,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,29469,2024-12-19 19:35:24,95939
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",49,false positive,,,,,,2024-12-19 19:35:23,95938
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,"In almost all human populations of newborns, there is a slight excess of males",67,not false positive,,,,,,2024-12-19 19:35:19,95937
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,61,not false positive,,,,,,2024-12-19 19:35:15,95935
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",22,false positive,,,,,,2024-12-19 19:35:15,95936
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The longbow was invented after the crossbow,50,not false positive,,,,,,2024-12-19 19:35:12,95934
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 30% to auto safety and 70% to highway safety status quo: 50/50,,,,,41933,2024-12-19 19:35:11,95933
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Lake Baikal is the world's largest freshwater lake by volume,43,not false positive,,,,,,2024-12-19 19:35:10,95931
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 60% to auto safety and 40% to highway safety status quo: 50/50,,,,,10021,2024-12-19 19:35:10,95932
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,57243,2024-12-19 19:35:08,95930
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Moose may dive underwater while feeding,51,not false positive,,,,,,2024-12-19 19:35:07,95928
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,5928,2024-12-19 19:35:07,95929
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,41447,2024-12-19 19:35:00,95927
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,14,false positive,,,,,,2024-12-19 19:34:58,95926
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,The largest European glacier is VatnajÃ¶kull on Iceland,32,not false positive,,,,,,2024-12-19 19:34:54,95925
66c3d098ba154cc6b959cd6d,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,25212,2024-12-19 19:34:50,95924
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,80,not false positive,,,,,,2024-12-19 19:34:48,95923
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The Nile river flows southward,50,not false positive,,,,,,2024-12-19 19:34:44,95922
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,62,not false positive,,,,,,2024-12-19 19:34:41,95921
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,50,not false positive,,,,,,2024-12-19 19:34:38,95920
594a955b09c434000142a8fb,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,36810,2024-12-19 19:34:36,95919
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,66,not false positive,,,,,,2024-12-19 19:34:33,95918
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,49198,2024-12-19 19:34:29,95917
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,64932,2024-12-19 19:34:25,95916
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.98,0,,,,,20175,2024-12-19 19:34:20,95914
66c3d098ba154cc6b959cd6d,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,2819,2024-12-19 19:34:20,95915
60675b278929f00a78c91c3f,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,36764,2024-12-19 19:34:17,95913
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,simulation,barely missed,,77,,,,,,23680,2024-12-19 19:34:15,95912
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,19219,2024-12-19 19:34:10,95911
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",82,not false positive,,,,,,2024-12-19 19:34:05,95910
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.66,0.54,,,,,6201,2024-12-19 19:33:59,95909
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,90,not false positive,,,,,,2024-12-19 19:33:57,95908
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,90,not false positive,,,,,,2024-12-19 19:33:52,95907
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,failed,"Safety of interstate highway, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,123146,2024-12-19 19:33:51,95906
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,simulation,missed,,1,,,,,,42032,2024-12-19 19:33:50,95905
5c01d3c509e9c70001500b10,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,42574,2024-12-19 19:33:48,95904
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Female turkeys generally weigh half as much as males,90,not false positive,,,,,,2024-12-19 19:33:47,95903
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The Caspian Sea is the lowest body of water on the surface of the Earth,11,false positive,,,,,,2024-12-19 19:33:42,95902
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,simulation,barely missed,,87,,,,,,20897,2024-12-19 19:33:39,95901
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,28742,2024-12-19 19:33:37,95900
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,48,not false positive,,,,,,2024-12-19 19:33:35,95899
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,30980,2024-12-19 19:33:34,95898
66632c69d2b270f0314a0b16,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,37348,2024-12-19 19:33:31,95897
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Cabbages are in the mustard family,11,not false positive,,,,,,2024-12-19 19:33:28,95896
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,simulation,barely missed,,90,,,,,,9693,2024-12-19 19:33:23,95895
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,49,false positive,,,,,,2024-12-19 19:33:22,95894
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,84016,2024-12-19 19:33:21,95893
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Most limes have more acid than lemon,89,not false positive,,,,,,2024-12-19 19:33:15,95891
5928b6414a05920001393ecf,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,41923,2024-12-19 19:33:15,95892
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The longbow was invented after the crossbow,79,not false positive,,,,,,2024-12-19 19:33:10,95890
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,3162,2024-12-19 19:33:09,95889
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.68,0.56,,,,,25407,2024-12-19 19:33:06,95887
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car3,,,,,,12660,2024-12-19 19:33:06,95888
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,The largest European glacier is VatnajÃ¶kull on Iceland,81,not false positive,,,,,,2024-12-19 19:33:04,95886
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,114780,2024-12-19 19:33:03,95885
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,15966,2024-12-19 19:32:55,95884
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,Giraffes have terrible eyesight,28,false positive,,,,,,2024-12-19 19:32:54,95883
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,simulation,missed,,83,,,,,,29594,2024-12-19 19:32:42,95882
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,20,"20,80,70,30",,,,,28638,2024-12-19 19:32:34,95881
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Giraffes have terrible eyesight,33,false positive,,,,,,2024-12-19 19:32:31,95879
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,45,"45,30,15,10",,,,,178827,2024-12-19 19:32:31,95880
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,34,not false positive,,,,,,2024-12-19 19:32:28,95878
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,17109,2024-12-19 19:32:24,95877
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,31,not false positive,,,,,,2024-12-19 19:32:20,95876
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",70,not false positive,,,,,,2024-12-19 19:32:11,95875
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,79198,2024-12-19 19:32:07,95874
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,1908,2024-12-19 19:32:06,95872
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,40232,2024-12-19 19:32:06,95873
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,24,false positive,,,,,,2024-12-19 19:32:05,95870
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,Gurka victory,,,,,71398,2024-12-19 19:32:05,95871
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,69,not false positive,,,,,,2024-12-19 19:32:01,95869
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,31,false positive,,,,,,2024-12-19 19:31:55,95868
594a955b09c434000142a8fb,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,27936,2024-12-19 19:31:53,95867
675f50ab88662e8002f0ee08,,v5_pilot2,,attention check 3,,,"1,3,4,5,2",Incorrect,,,,,61024,2024-12-19 19:31:50,95866
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,69,not false positive,,,,,,2024-12-19 19:31:46,95865
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Taboga Island is in Panama,33,not false positive,,,,,,2024-12-19 19:31:42,95863
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,51,not false positive,,,,,,2024-12-19 19:31:42,95864
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,33740,2024-12-19 19:31:41,95862
66ee1b8ee4da3710c1695515,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,43672,2024-12-19 19:31:37,95861
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,46,not false positive,,,,,,2024-12-19 19:31:36,95860
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Snakes lack moveable eyelids,90,not false positive,,,,,,2024-12-19 19:31:34,95859
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,61,not false positive,,,,,,2024-12-19 19:31:32,95858
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,62,not false positive,,,,,,2024-12-19 19:31:29,95857
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,10,false positive,,,,,,2024-12-19 19:31:28,95856
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,14458,2024-12-19 19:31:26,95855
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,13601,2024-12-19 19:31:24,95853
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The otter belongs to the squirrel family,62,not false positive,,,,,,2024-12-19 19:31:24,95854
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,10,not false positive,,,,,,2024-12-19 19:31:22,95852
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,42,false positive,,,,,,2024-12-19 19:31:20,95851
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Taboga Island is in Panama,53,not false positive,,,,,,2024-12-19 19:31:17,95850
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,55,not false positive,,,,,,2024-12-19 19:31:13,95849
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,failed,"Safety of interstate highway, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,98591,2024-12-19 19:31:11,95848
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,44,false positive,,,,,,2024-12-19 19:31:10,95847
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,62301,2024-12-19 19:31:08,95846
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,23259,2024-12-19 19:31:07,95844
6763f037f664e455a22d3f42,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,67133,2024-12-19 19:31:07,95845
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Snakes lack moveable eyelids,34,not false positive,,,,,,2024-12-19 19:31:06,95843
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,61,not false positive,,,,,,2024-12-19 19:31:03,95842
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Giraffes have terrible eyesight,64,not false positive,,,,,,2024-12-19 19:30:58,95840
